city,property_type,data_time,monthly_rent,data_id,furnished,age,area,location,platform,immediate_possession,locality,selling_price,lat,txn_type,lng,desc,google_place_id,building_name
Mumbai,Office,05/07/2016,---,12255,Bare Shell,New,"12,834 Sq. Ft. "," Fulcrum, Sahar Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  45,97,44,000 ",19.1088116,Buy,72.8560975,"This Andheri East office unit is available for sale in a newly constructed building. The property is a bare shell unit so one can design and furnish the space as per the business's needs. It has a carpet area of 12834 square feet (a built up area of 19,156 square feet) & comes with its own private washrooms and nine reserved car parks. As for features and amenities, this Andheri East building comes with full time security, a grand & lavish lobby, eight lifts, a glass facade exterior, a fire fighting system, an ATM, power backup and water storage. This commercial building is surrounded by many five star hotels, close to the international airport & well connected to Airport Road Metro Station providing your employees with easy and hassle free commute.",ChIJbc7DyjXI5zsRU59oHkbbVrM, Fulcrum
Mumbai,Office,05/07/2016,---,12239,Bare Shell,New,"12,834 Sq. Ft. "," Fulcrum, Sahar Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  45,97,44,000 ",19.1088116,Buy,72.8560975,"This Andheri East office unit is available for sale in a newly constructed building. The property is a bare shell unit so one can design and furnish the space as per the business's needs. It has a carpet area of 12834 square feet (a built up area of 19,156 square feet) & comes with its own private washrooms and nine reserved car parks. As for features and amenities, this Andheri East building comes with full time security, a grand & lavish lobby, eight lifts, a glass facade exterior, a fire fighting system, an ATM, power backup and water storage. This commercial building is surrounded by many five star hotels, close to the international airport & well connected to Airport Road Metro Station providing your employees with easy and hassle free commute.",ChIJbc7DyjXI5zsRU59oHkbbVrM, Fulcrum
Mumbai,Office,05/07/2016,---,10846,Fully,10 years or more,"12,500 Sq. Ft. "," MVIRDC World Trade Centre, Cuffe Parade, Mumbai, Maharashtra, India",jagaha,Yes,"Town: Colaba, Churchgate, Nariman Point, Fort, Marine Lines & Cuffe Parade ","  40,00,00,000 ",18.9141519,Buy,72.8182248000001,"This spacious office space is available for sale in Cuffe Parade, Mumbai. It is a fully furnished unit with a carpet area of 12,500 square feet and built area of 16,500 square feet. This Cuffe Parade office is self-contained and has 150-175 work stations, twenty cabins, three conference rooms and ten private washrooms. It is one of the tallest and most impressive office buildings in South Mumbai that includes full time security, air conditioning, eight lifts, water storage, power backup, a cafeteria, ATM, a fire fighting system and visitors parking. To boot, this office space has a panoramic view of the sea.",ChIJpYioNpLR5zsR1dv9Usb__jo, MVIRDC World Trade Centre
Mumbai,Office,05/07/2016,---,12224,Bare Shell,New,"12,834 Sq. Ft. "," Fulcrum, Sahar Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  45,97,44,000 ",19.1088116,Buy,72.8560975,"This Andheri East office unit is available for sale in a newly constructed building. The property is a bare shell unit so one can design and furnish the space as per the business's needs. It has a carpet area of 12834 square feet (a built up area of 19,156 square feet) & comes with its own private washrooms and nine reserved car parks. As for features and amenities, this Andheri East building comes with full time security, a grand & lavish lobby, eight lifts, a glass facade exterior, a fire fighting system, an ATM, power backup and water storage. This commercial building is surrounded by many five star hotels, close to the international airport & well connected to Airport Road Metro Station providing your employees with easy and hassle free commute.",ChIJbc7DyjXI5zsRU59oHkbbVrM, Fulcrum
Mumbai,Office,05/07/2016,---,12249,Bare Shell,New,"12,834 Sq. Ft. "," Fulcrum, Sahar Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  45,97,44,000 ",19.1088116,Buy,72.8560975,"This Andheri East office unit is available for sale in a newly constructed building. The property is a bare shell unit so one can design and furnish the space as per the business's needs. It has a carpet area of 12834 square feet (a built up area of 19,156 square feet) & comes with its own private washrooms and nine reserved car parks. As for features and amenities, this Andheri East building comes with full time security, a grand & lavish lobby, eight lifts, a glass facade exterior, a fire fighting system, an ATM, power backup and water storage. This commercial building is surrounded by many five star hotels, close to the international airport & well connected to Airport Road Metro Station providing your employees with easy and hassle free commute.",ChIJbc7DyjXI5zsRU59oHkbbVrM, Fulcrum
Mumbai,Office,05/07/2016,---,12262,Bare Shell,New,"12,834 Sq. Ft. "," Fulcrum, Sahar Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  45,97,44,000 ",19.1088116,Buy,72.8560975,"This Andheri East office unit is available for sale in a newly constructed building. The property is a bare shell unit so one can design and furnish the space as per the business's needs. It has a carpet area of 12834 square feet (a built up area of 19,156 square feet) & comes with its own private washrooms and nine reserved car parks. As for features and amenities, this Andheri East building comes with full time security, a grand & lavish lobby, eight lifts, a glass facade exterior, a fire fighting system, an ATM, power backup and water storage. This commercial building is surrounded by many five star hotels, close to the international airport & well connected to Airport Road Metro Station providing your employees with easy and hassle free commute.",ChIJbc7DyjXI5zsRU59oHkbbVrM, Fulcrum
Mumbai,Office,05/07/2016,---,12216,Bare Shell,New,"12,836 Sq. Ft. "," Fulcrum, Sahar Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,"  45,97,44,000 ",19.1088116,Buy,72.8560975,"This Andheri East office unit is available for sale in a newly constructed building. The property is a bare shell unit so one can design and furnish the space as per the business's needs. It has a carpet area of 12836 square feet (a built up area of 19,156 square feet) & comes with its own private washrooms and nine reserved car parks. As for features and amenities, this Andheri East building comes with full time security, a grand & lavish lobby, eight lifts, a glass facade exterior, a fire fighting system, an ATM, power backup and water storage. This commercial building is surrounded by many five star hotels, close to the international airport & well connected to Airport Road Metro Station providing your employees with easy and hassle free commute.",ChIJbc7DyjXI5zsRU59oHkbbVrM, Fulcrum
Mumbai,Office,05/07/2016,"  55,52,925  ",12959,Fully,5 - 10 years,"18,665 Sq. Ft. "," HDIL Towers, Bandra East Skywalk, Bandra East, Mumbai, Maharashtra, India",jagaha,No,"Bandra Area: Bandra, Khar, Santacruz, Kalina & Vile Parle",---,19.0551471,Lease,72.8441548999999,"This office is available for lease in Bandra East, Mumbai. It has a carpet area of 18,665 square feet and a built up area of 31,731 square feet. The property is well furnished and comes with 265 work stations, ten cabins, eight conference room, its own four private washrooms and two reserved car parks. In terms of amenities and features, this glass facade Bandra commercial building has full time security, a beautiful lobby, six lifts, a cafeteria, a fire fighting system, a nearby ATM and water storage. Moreover, this office building is surrounded by many commercial complexes, residential societies & eatery joints, is close to Bandra station and is short drive away from BKC and the Sealink making it easily reachable for your employees.",ChIJRSGmxiPJ5zsRxLKvQhSvtNI, HDIL Towers
Mumbai,Office,05/07/2016,"  9,90,000  ",12182,Unfurnished,,"16,500 Sq. Ft. "," Shah Industrial Estate, Saki Vihar Road, Andheri East, Mumbai, Maharashtra, India",jagaha,Yes,Andheri ,---,19.1148215,Lease,72.8885064999999,"This large office space is available for lease in Andheri East. The office unit has a useable area of 16500 square feet (including 2nd - 4000 sqft and 3rd floor - 12500 sqft) and comes with five private washrooms. This unit is unfurnished so the tenant can furnish it as per the business's requirements (If requested by the tenant, the owner can furnish the entire property). Moreover, this commercial building has full time security, visitor's parking, a lift and water storage. To boot, the office is located near Marol Naka Metro Station providing an easy and hassle free commute to your employees.",ChIJD2SO6A3I5zsRaGgIkw3TEeM, Shah Industrial Estate
Mumbai,Office,05/07/2016,"  63,66,100  ",13745,Fully,5 - 10 years,"16,323 Sq. Ft. "," Platina Building, Bandra Kurla Complex, Mumbai, Maharashtra, India",jagaha,Yes,Bandra Kurla Complex (BKC),---,19.0684838,Lease,72.8684404000001,"This office space is available for lease in Bandra Kurla Complex (BKC), Mumbai. It has a carpet area of 16323 square feet and a built up area of 24485 square feet. The property is well furnished and comes with air conditioners and its own private washroom. Regarding features & amenities, this BKC commercial building has a glass facade exterior, full time security, four lifts, a cafeteria, power backup, a fire fighting system and a water storage facility. This commercial building is well situated in the heart of commercial zone and is next to a well-known five-star hotel.",ChIJJWPBl-7I5zsRg1VnTRUCMb0, Platina Building
Mumbai,Shop/Showroom,05/07/2016,"  79,71,000  ",11128,Bare Shell,5 - 10 years,"15,942 Sq. Ft. "," The Ruby Mills Ltd, Dadar, Mumbai, Maharashtra, India",jagaha,Yes,"North Central Mumbai: Sion, Kurla, Mahim & Dadar ",---,19.0242968,Lease,72.8447134,"This retail space is available for lease in Dadar West. It is a bare shell unit that includes the ground floor, basement and first floor for a combined usable area of 15,000 square feet (built up area of 25,000 square feet). The Dadar retail space comes with four private washrooms and two entries. This commercial building has all the basic amenities covered: full time security, a fire fighting system, water storage, nearby ATM, four reserved car parks and visitor's car parking. Given that this property is the only retail space allowed in this office building, is near Dadar Station and faces the road, makes it an excellent option for any shop or showroom. To top if off, the property has a massive lobby, a well done reception area and a beautiful view of Shivaji Park.",ChIJYyNZg9DO5zsRzqtJu21NGu4, The Ruby Mills Ltd
Mumbai,Office,05/07/2016,"  36,75,000  ",11166,Semi,5 - 10 years,"16,000 Sq. Ft. "," One Forbes, VB Gandhi Marg, Kala Ghoda, Mumbai, Maharashtra, India",jagaha,Yes,"Town: Colaba, Churchgate, Nariman Point, Fort, Marine Lines & Cuffee Parade ",---,18.9286429,Lease,72.8333374,"This third floor office is available for lease in Kala Ghoda, Fort. The office space includes two units (one that is furnished and one that is unfurnished) that has a combined useable area of 16,000 square feet and a built up area of 21,000 square feet. The office comes with its own private washrooms. This office building is considered to be one of the best commercial properties in Fort that has all the required amenities such as full time security, sixteen reserved car parking spaces, visitor's car parking, power back up, a lift, a fire fighting system and water storage.",ChIJ8cuQeMPR5zsRevAzF6-VWKs, One Forbes
